Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals) "
254.49956681922714,0.0,120.71876372689609,194.03096536732454,6.58099522457125,992.0602658526354,756.5607991460599,57.23621358644194,35.208711699814884
158.23774437969436,0.0,135.16885615329497,164.72342969590318,0.0,986.1797729278478,941.3469450290606,102.95880816670542,36.55813871240426
364.5352877662324,189.20194305596272,0.0,179.3724790083362,9.834612539684278,928.0591766185447,734.4723895402564,28.40966488124638,61.961935184027475
399.30572345692605,20.80710975798797,96.70109195299844,154.91437764008597,15.115641652290178,924.02395824721,867.1559354710444,56.221158520149885,56.67801152540083
396.17186846112605,196.48725895622206,0.0,152.2623808574863,21.906646921782695,941.9290010508533,791.0315765663728,91.06300001783917,80.59312203015213
218.80317326276892,0.0,124.3509968796165,160.88225455042402,8.065436282388456,1083.3429246679698,750.8574830007929,28.640868018057134,37.83122161243104
136.06131754466782,207.48389329406606,0.0,201.62630723365132,0.0,1098.59536229225,822.0504464117796,175.54290725979573,42.84545275671747
165.6777141013802,0.0,194.28275644103326,176.50111912780372,12.858227273209344,856.264640773813,850.953024808405,27.85242882593575,14.727735290032918
386.4614466417828,0.0,0.0,223.3434564574885,0.0,963.446996582268,755.2284752115642,14.535480210383666,24.53521137087472
277.00953482837065,0.0,0.0,192.06297680007225,0.0,1067.1716365538946,789.5939169031359,26.95136479149503,25.881578604515536
360.9225018113178,196.91508080521987,0.0,168.84103891509665,11.615925455389874,956.4801746685985,739.2006370515999,6.870967344028226,22.802232393964626
206.5422812452001,141.73276831335107,0.0,179.05555340858285,0.0,1122.6987935281632,756.8089889416941,6.829893984598791,12.261808545605298
280.9768775314989,0.0,0.0,183.50234925721728,0.0,1169.5111679284637,777.5790062224333,28.214157486913226,23.263022805702047
362.63647002410494,19.30678630751578,143.57532526517326,153.41071369325726,10.953020654213574,996.4226450229341,808.4386550421173,28.419629595597595,61.88974895928366
155.2024832265153,231.43546468636617,0.0,204.9155719738577,6.0048230210945395,1008.046113744446,719.4726637985997,26.775131604563704,26.037841326054508
312.43320626612115,0.0,116.28755211147578,164.42796588417187,9.92509853252365,914.9731510658196,758.5591032197946,29.415679677260464,37.63771466655101
260.06160230463297,166.0517020278562,0.0,192.18285156211445,0.0,1039.6172808110134,710.1516089961075,29.226576546058364,30.549712166155416
215.4064821549404,0.0,95.72700449998956,155.8154708785022,10.125512310938042,1018.2924413387657,881.8823027547949,13.60139547174815,24.543308353516206
286.0425399370494,0.0,100.06546610449668,158.43824820503505,11.744045206869226,979.6710221736145,900.9059688707264,13.950036774908586,43.458918892975326
280.2596990799219,118.45351808635472,0.0,171.88408601353754,7.078153627358453,964.7066520202429,818.4676062733472,28.359035015907892,40.16672385538575
314.13746933358976,0.0,0.0,180.56585674846616,0.0,1064.8616403243725,793.0649154932088,27.44080843311348,29.806009450407824
368.8628737079607,0.0,0.0,186.9594760906489,0.0,950.5200730035197,741.1219905836235,91.18821118003247,46.4881709413286
202.6915114800915,128.863930691139,0.0,182.46345685547772,0.0,920.5868057819011,854.394951006384,3.155016566554162,11.35294226659937
450.6885083045634,124.37214718349831,0.0,137.4110499469669,33.92185081606509,881.1640228263568,811.8009314319781,6.849843571172557,57.25502992466615
302.8714487456683,0.0,0.0,199.4678522763301,0.0,995.3872418730944,781.7677890727305,28.08133871380248,21.535315454780637
269.8241180615884,0.0,98.91735597481423,191.93601145041708,5.203645357760322,958.3097543799959,808.2968336403966,3.107754905608034,8.024929817965125
167.13913987044816,191.98825176396588,146.87010314440116,182.25966162273963,19.418905266917317,829.1245511497439,751.0209860207481,29.146659629384995,34.1421203675504
139.0907819197045,219.4174669961655,0.0,187.28066903562492,0.0,1022.5208907557916,776.8965739535952,7.087653246513656,14.92856512945845
517.3257772156414,24.597078475304304,124.6935838937206,206.4357081948558,4.003988038118552,826.5460535295163,709.8986581121784,56.32166304888471,64.66586475064473
277.96695167100154,116.89853267576318,89.65825870071062,181.8173678446436,10.045978040865874,912.9361909070012,748.1602344624879,29.059218575230116,40.89211892288435
167.4498274551192,131.22999707352776,132.40700182017375,177.84367176101102,7.435425388765828,984.4828491279957,755.9971752146747,55.86257679371901,53.40323467533551
352.2631311842068,111.81310462920536,0.0,161.3485594734012,9.262755478934622,1093.7077913018977,665.1054042507611,28.46124624759318,61.84356400147553
291.17794733337064,0.0,101.31257775049744,173.1644124327916,8.642887922784347,948.2747756462879,840.0285009555854,99.5179664626466,50.672668341166286
333.45091751309866,0.0,0.0,192.91301906350176,0.0,926.1032383869846,872.0338621859954,88.01035670852579,42.318489169907835
143.06274503652872,134.85240412988009,101.05023490864751,181.41201404166623,7.370768601170812,965.2121577517812,791.7741506392529,26.61695253976274,26.444115716356407
193.03107876315576,0.0,99.15593376874563,163.6281721758248,7.571314341857088,1004.770186064582,878.3816214576574,2.942877943644408,12.237042413582776
138.35036620836289,158.21124453455354,125.24444041732478,168.2393993669159,9.363415205748868,847.1852686301185,794.4355278035857,26.746254272297847,30.13035754382178
283.3321284623021,15.144993783575675,144.66173169662127,181.40056994218594,5.21559083450435,846.3481089063316,772.9042145004322,27.40079919413342,43.528311368727216
414.70725981855537,22.031297993939077,130.25662129561445,166.96835476555708,8.5984937277178,858.3374909101727,758.1761345711634,56.9874220558373,76.00524229705017
397.9383721352094,189.635715809812,0.0,146.87358395206104,22.360518085519193,932.5176513180367,761.5207773191579,27.03402331986845,73.60325485884006
209.86456927336008,11.12715646784616,141.19350211311524,204.71752053800145,1.7490022347731233,962.3741911373052,811.2734920835402,27.854670130566102,22.3252424327785
298.16884744514505,203.0610221699137,0.0,143.49570736211595,10.97294335066121,1055.488380962511,815.6837153235729,57.49929184257936,72.79398746024563
118.88502950356633,161.08398474899872,0.0,194.20311131074823,0.0,914.8269332217626,849.6451515262715,90.70626222385998,31.197446436589065
220.96595769063833,344.1813807570578,0.0,180.48331198977792,0.0,954.899759402367,675.9471314534673,28.91249952822678,39.43211475833548
230.49026408891496,0.0,114.72441132707696,203.529200844024,4.5337879313029354,1003.9386125728369,779.8687687736835,29.863159615946714,23.777213891838514
150.66838357404865,234.85667244773578,0.0,221.76365053880528,5.734839299890132,1036.771634324705,669.3380293234925,27.543994622870343,27.118402328344075
112.8090207605134,173.83594843762816,0.0,200.7777284319408,0.0,914.8422839746622,862.1542397249527,26.616745841207425,22.515406353621522
204.83795824890612,0.0,118.87202596541854,174.52554517519732,6.0027131767820805,1011.8894326221636,789.8953863814884,2.895609730995748,12.779484958908295
241.21929314668566,0.0,114.43934609966345,186.40914755764933,6.01397288799704,1020.74166673563,763.9237455462227,27.279156866907364,28.140953026193237
156.15609874840982,243.0484165490181,0.0,183.37756356107425,0.0,981.562817726779,712.9054390650588,6.784061132608776,10.055423402324477
162.40124679112066,0.0,170.231163816888,175.4304619092839,4.605510661660606,1070.3006491451995,779.9895734744629,3.1243564923338156,10.144294339724619
233.05331575607534,0.0,122.07961093801119,205.18370613591043,4.635092182134644,1093.1892761294687,771.2863135622235,57.906446876011046,31.6109068860273
217.22056771782476,0.0,97.33999057472245,193.72663113168713,4.587308594041405,950.4885359648534,875.8920466494275,14.236418963201755,24.326028179939684
410.1994728284412,186.22510740946305,0.0,149.36392864159455,21.759361364840288,956.5164575805545,763.0268844376128,28.62725738699019,77.03903411461212
449.6922664633911,24.884789486539226,81.04131317128343,164.64849487296485,11.36666846412986,952.6364182064459,722.47089562727,6.639640834436778,50.22889558031016
169.15102643341766,95.35880567644891,159.08574702417863,177.73561652979333,9.360952879075313,974.6802053996336,729.2774055031612,52.540022304479436,51.01473196370733
394.7695673574937,20.488071800117552,93.0114985260824,162.4178292181344,13.352793171070013,949.781419197069,815.0784688322876,28.061725424543997,52.29053329197357
280.55016427529193,192.11486856450048,0.0,189.5669968741064,0.0,1023.578184930126,677.7776491371754,6.914904864153592,22.62503028640483
205.96091045599894,304.2001434793788,0.0,205.09402280790053,0.0,909.40337911208,623.9167892543114,3.0013417783082317,9.097591152350084
285.3757002059613,135.07544144927618,0.0,200.27473079750112,5.610492119019602,931.0681251797104,769.9386514918414,29.558811129193,46.51904114388637
385.50375823535643,0.0,0.0,191.5568021304065,0.0,1033.1464825042192,692.1824578195449,28.01104515443803,37.749413263533945
380.81843990970424,19.745171411692553,90.01267427081328,156.97821974444423,11.474397758098736,963.2163882335765,802.8039793194853,7.346179752213991,39.1185196786026
165.156827083529,43.89860066974621,125.58713962569361,159.6083932908605,9.919528584861748,1014.1203477051265,840.5172129654961,14.346112699659576,24.59124638451643
422.2617989323646,21.746148518324958,127.72006643537934,176.33903744424188,8.647741689181023,831.7916837841314,719.1013346418537,57.68163241853523,76.34528201130074
311.5685900950275,0.0,0.0,188.9622731034119,0.0,1033.326353983562,839.0974278595853,27.11618909044598,26.182018340183753
364.7500245103095,191.46417499426116,0.0,168.6455573430739,11.895081327981076,946.1150948978419,737.8250727803012,7.059245244418179,56.4944315700855
438.4106638475942,109.79406945012377,0.0,156.00564789812182,17.119867468560738,819.3685606430126,883.5408411820505,89.03872889370784,67.20853876973202
252.96702466798462,0.0,97.76493007021114,191.44800670167712,5.57939175774855,966.6249752954137,874.1079361237917,51.162702894621695,37.61246109507143
270.6222945980569,110.21350870137448,0.0,230.87324317803288,0.0,992.6854233385272,681.2698183279476,90.91858292758185,46.09287820921811
148.61468504747748,0.0,186.16356989662805,174.83776679584457,15.205435545420071,794.8268788888583,920.893668395538,28.368181100807853,15.56378382353375
168.16593393094024,0.0,143.2560139528255,171.57055531631295,0.0,976.8997846965306,897.377059033195,3.094839378664627,15.345366510365945
226.18443011559566,155.39855077032206,0.0,190.94539081174258,0.0,1026.7324035070972,736.5229572871993,26.954999457651354,26.675826019232307
137.2128377966312,213.70932762581873,0.0,195.62495321924538,0.0,1019.5374754862073,835.0443832143093,3.03803484355126,8.231085833177344
140.37258436498894,169.23078488437181,139.02789504142453,204.48884216843794,8.285942505542184,925.8952641827129,624.1155132205549,28.48830908077888,29.459996323056902
143.37114229379813,206.42201108408705,0.0,194.00988176475502,0.0,1082.025010601692,794.0736040862281,28.81034354043964,27.555309285198977
491.63505678137074,25.81950184302232,121.11835261919127,224.63473810610796,4.022371877250931,918.8509964600246,704.2349759613869,56.341448504749145,59.12476541648273
297.31034772570126,191.9253975280464,0.0,193.17183449811193,0.0,928.340400880259,750.1108585635982,3.1201568637700654,16.470839646502114
213.86690975107408,98.2210052851162,23.733657543431477,184.51181967125365,7.199099385246822,1063.2331756275714,778.0505591611706,55.085003908555116,52.52766798725809
344.0150510154905,0.0,0.0,177.12400075338263,0.0,1096.8734095402965,754.0010822471861,27.92916058738176,30.09593634902569
382.74327117797037,196.57930396080243,0.0,155.56556357070846,22.28768995955612,941.880922775213,743.4819227966973,2.824128672866827,40.811343085059065
300.7331124605221,0.0,0.0,180.3702838788213,0.0,1111.0412612449795,806.4592636770136,7.0305932155191,19.348909824030077
386.9400034455142,20.14173969588353,96.50677475263403,144.58496923884977,11.988551554008936,933.6572913242046,810.7334933302257,29.071051535747305,45.616137382368116
213.99857252066565,0.0,105.42286590278684,155.4017569489915,10.844231673851906,942.3533212176266,926.7679780953403,3.1317235168606814,13.054794665212764
202.8138719470587,138.5860678166193,0.0,208.45750897707293,0.0,964.6128762112814,708.8807832720622,6.594065422446604,15.303215058529677
272.23348592248374,120.15772884282063,91.19741931594956,175.42376058647835,9.05263514805972,867.8138124894804,724.354858439613,28.661821338447062,45.522380813904604
177.030468226077,51.200094669592815,177.11134462832058,164.85406773795046,6.442722172404878,1049.7736594045643,786.4788126924792,14.079237681989088,33.69395012223964
443.797636647781,49.50353798832681,0.0,222.0324529674895,0.0,980.7053022548306,582.8552417800382,6.95054072123652,34.904300614231076
486.38947338880683,0.0,61.52285428738423,137.56425175459057,1.9128610809579476,1130.3664962851367,631.5519820731813,28.240134653464587,59.24443829699343
517.2670554432907,0.0,0.0,186.30301255799554,0.0,1157.0431136359337,591.8771028243059,28.030801238080294,54.212644007194676
441.9152720233009,106.20403030290215,0.0,146.75457220034164,15.638139967569236,814.0299490503685,832.4072600074153,28.72663889636823,61.14597092102824
326.3361228344314,204.66980956764334,0.0,150.79190584035004,13.341764660023768,898.9985136314411,875.0149340659269,91.15701795680808,72.77041492589588
195.01980137576456,0.0,96.28738924655019,166.512970981617,7.262118474254883,968.2224626117146,946.1655074574588,91.48121381625764,45.10911493813296
277.5208486932358,185.80323439724552,112.64723847699923,163.46607904118042,10.239274804417894,874.2278109794182,785.9855007554605,26.63675208125156,73.25293464913565
470.0640923117121,50.65119077772898,0.0,209.67380820660992,3.089114586970678,1125.1763069718681,622.8212193512351,28.68785630040266,41.753160451070826
229.82491387073833,0.0,173.25853531614797,157.16542856714858,10.29183176934265,1013.5980767965591,820.2107780843551,13.65955133275039,33.028853150006945
114.08079181459692,168.65883977400873,0.0,192.70557146483472,0.0,909.9556399990611,926.4579493873501,27.21281147758035,22.628835947759175
177.7146856941047,0.0,160.0443770026837,182.0719266437162,4.540152596336396,1100.2725822299867,807.584240544423,2.9355386778352592,10.741914275528691
438.9678001904952,22.723079397088927,139.8626902388022,160.2341128054766,8.735429206821395,860.0250908914711,762.4649382214121,27.894262735871397,72.52187904554296
292.0439945973884,0.0,94.75383410083673,167.81549139700715,8.826092986594592,964.2697727607633,846.9710924620947,100.50128896597872,51.41049513442879
159.71653562133662,131.53493822746086,120.4911921463986,180.07818024063778,6.376564328117932,859.7601731248507,884.0276142109791,27.342315777224922,40.4730827406989
152.62971806168895,147.4925241142047,200.97042511342124,188.497049154184,8.253494315812604,923.5802473912489,607.8136955339601,28.02291083864151,24.302574634892252
